,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,28/12/2023 21:45,Heineken 600ml (s/casco),,5,Venda,,,-1
,28/12/2023 21:44,Coca Cola 350ml,,55,Venda,,,-1
,28/12/2023 21:44,Itaipava Latão,,28,Venda,,,-3
,,,,,,,,
,26,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,28/12/2023 21:29,Coca Cola 350ml,,55,Venda,,,-1
,28/12/2023 21:27,Doritos 53g,,84,Venda,,,-1
,28/12/2023 21:26,Heineken 600ml,,4,Venda,,,-1
,28/12/2023 21:12,Cachaça Chora Rita,,113,Venda,,,-1
,28/12/2023 21:08,Cachaça Chora Rita,,113,Venda,,,-1
,28/12/2023 21:01,Guaraná 350ml,,62,Venda,,,-1
,28/12/2023 20:51,Coca Cola 2L,,58,Venda,,,-1
,28/12/2023 20:22,Dunhill Calton,,45,Venda,,,-1
,28/12/2023 20:22,Heineken Long Neck,,1,Venda,,,-2
,28/12/2023 18:53,Ice Smirnoff,,79,Venda,,,-9
,,,,,,,,
,27,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,28/12/2023 18:53,Corote Ice Sex on the Beach,,153,Venda,,,-12
,28/12/2023 18:53,Corote Ice Pink,,80,Venda,,,-12
,28/12/2023 18:53,Gin Therus 1L,,106,Venda,,,-1
,28/12/2023 18:53,Cachaça 51 1L,,110,Venda,,,-1
,28/12/2023 00:32,Coquetel Bananinha 1L,,109,Venda,,,-1
,28/12/2023 00:28,Gudang,,149,Venda,,,-1
,28/12/2023 00:28,Amstel Latão,,26,Venda,,,-4
,28/12/2023 00:27,Dunhill Calton,,45,Venda,,,-1
,28/12/2023 00:27,Itaipava Latão,,28,Venda,,,-7
,28/12/2023 00:23,Heineken Latão,,3,Venda,,,-2
,,,,,,,,
,28,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,28/12/2023 00:23,Coca Cola 2L,,58,Venda,,,-1
,28/12/2023 00:00,Guaraná 350ml,,62,Venda,,,-1
,27/12/2023 23:41,Corona Long Neck,,23,Venda,,,-1
,27/12/2023 23:30,Coca Cola 2L,,58,Venda,,,-1
,27/12/2023 23:24,Itaipava Latão,,28,Venda,,,-6
,27/12/2023 22:49,Heineken Latão,,3,Venda,,,-1
,27/12/2023 22:35,Amstel Latão,,26,Venda,,,-4
,27/12/2023 22:28,Pirulito,,93,Venda,,,-1
,27/12/2023 22:27,Cheetos Onda 45g,,90,Venda,,,-2
,27/12/2023 22:07,Império Branca Latão,,31,Venda,,,-4
,,,,,,,,
,29,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,27/12/2023 22:05,Corona Long Neck,,23,Venda,,,-4
,27/12/2023 22:01,Amstel Latão,,26,Venda,,,-3
,27/12/2023 21:57,Itaipava Latão,,28,Venda,,,-3
,27/12/2023 21:39,Amstel Latão,,26,Venda,,,-1
,27/12/2023 21:29,Doritos 140g,,82,Venda,,,-1
,27/12/2023 21:25,Dose Salinas (50ml),,182,Venda,,,-1
,27/12/2023 21:17,Malboro Vista Purple,,41,Venda,,,-1
,27/12/2023 21:17,Amstel Latão,,26,Venda,,,-1
,27/12/2023 21:15,Itaipava Latão,,28,Venda,,,-2
,27/12/2023 21:07,Monster Ultra 473ml,,73,Produto,,,+6
,,,,,,,,
,30,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,27/12/2023 21:07,Monster Original 473ml,,72,Produto,,,+18
,27/12/2023 21:07,Monster Mango Loco 473ml,,74,Produto,,,+6
,27/12/2023 21:06,Sprite 2L,,146,Produto,,,+6
,27/12/2023 21:05,Baly Tropical 2L,,167,Produto,,,+5
,27/12/2023 21:05,Kit Kat ,,92,Corrigiu,,,38
,27/12/2023 21:04,"Guaraná Antarctica 1,5L",,181,Produto,,,+18
,27/12/2023 20:45,Whisky Jack Daniel's Tradicional 1L,,101,Produto,,,+2
